measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,1990,62033.6633059288,96728.54813670709,39835.82519767018
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,1991,62081.36300514748,97414.32068796149,39486.562682521246
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,1992,61550.09073806505,96294.70444963983,38783.42079127126
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,1993,60442.518582977056,94591.78904329409,37701.24625555002
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,1994,58734.854735469,90619.83080196117,36378.10106901888
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,1995,56488.638603243206,86895.76787966889,35004.22354932264
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,1996,53221.826096607416,80281.12252719465,34811.90644126917
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,1997,48883.71834278214,71535.85560350964,33556.455277047346
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,1998,44233.07876066608,62507.644532243634,31597.662904314155
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,1999,40007.97927414016,55268.07716407067,29241.30603199729
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2000,36903.28817439462,50944.664802003485,27038.95237838401
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2001,34833.77154174499,47710.52879345743,25846.216585167305
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2002,33174.792345284135,45652.045011695554,24825.857683347393
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2003,31765.232963399252,44034.139374398976,23919.357728534294
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2004,30439.761411687174,42539.15422389568,22824.690174269952
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2005,29024.090829613426,40680.83145058736,21735.035754594108
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2006,27494.69927851826,38471.235761396376,20627.943082255857
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2007,25968.231077884582,36018.96873202804,19445.52096079728
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2008,24472.927083612398,33975.29306885937,18367.758974113345
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2009,23022.143396242198,31903.58723239125,17201.43107352329
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2010,21630.114349767016,29628.727779979246,16078.781523569538
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2011,20227.412493665943,27448.090009337968,15168.621332807943
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2012,18764.106529871533,25343.21292620277,13988.041036589899
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2013,17320.35208467909,23242.667577704706,12875.571592104894
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2014,15982.93204865306,21522.54055538444,11901.626796977442
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2015,14830.08132930704,19831.45339385688,11040.426860265716
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2016,13927.546203203834,18670.069878145245,10490.122905042876
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2017,13092.560883807198,17591.7441462116,9963.955731943119
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2018,12150.615538083717,16222.792677192361,9251.65215159762
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,934,Drug-susceptible tuberculosis,1,Number,2019,11145.541545104685,15172.599511233373,8381.11120847851
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,1990,44988.584946774754,67951.34962519989,27671.6881271514
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,1991,44287.80703988828,67061.32878933198,26935.046569490325
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,1992,43508.701691400245,65900.16586731237,26132.323090739053
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,1993,42744.3624256614,64573.06479638166,25405.561105115183
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,1994,42032.28634722565,63819.64139587864,25229.743741690072
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,1995,41418.88501562859,63122.201224737146,25309.389761618557
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,1996,40882.46390611075,60145.002216880544,26372.372253047095
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,1997,40358.08184084649,57065.56069981153,27734.68569855216
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,1998,39767.98697039158,55117.48338189588,28485.872242914178
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,1999,39047.14124268159,52806.81928866841,28639.725814846526
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2000,38159.20506891931,51645.18180364622,28187.3573666896
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2001,36938.37475504574,49178.03842145914,27899.889545163132
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2002,35365.3327798263,46782.54489634632,26801.689001236442
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2003,33634.95789707389,44317.31464937685,25288.75049341884
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2004,31946.83897848143,42489.16584402532,23779.023290060788
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2005,30498.741068405947,40949.188085918155,22534.03195492842
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2006,29306.163806162625,39108.182276076725,21554.694543792408
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2007,28222.19386838916,37548.69535579494,20848.639468133555
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2008,27200.598324857794,35853.8863329817,20010.19462812176
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2009,26188.946330851904,34712.8768938885,19218.890185086253
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2010,25123.596320975794,33544.272842049366,18331.310320011165
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2011,23959.5966706233,31719.99265807288,17616.347502683937
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2012,22750.313124653876,30159.79051866463,16852.663528511996
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2013,21559.416584339077,28583.5958071195,16067.089807526894
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2014,20440.144237904224,26838.3368786628,15274.41867169753
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2015,19450.669170484834,25542.224086812465,14564.614139071859
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2016,18547.4776505362,24115.884608792192,14047.143241498223
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2017,17652.65528741858,23153.878275456802,13255.523278069135
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2018,16519.516288636627,21800.398900980115,12503.198736217957
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,15126.89210051021,20143.109259154324,11242.974653556143
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,1990,47765.5377114464,72665.7195661487,28528.53275255272
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,1991,46392.06734985948,70890.24112863367,27743.46039264134
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,1992,44913.985665369575,68987.39362453866,26832.950212745145
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,1993,43453.85156670939,66658.32818488998,25893.903087101495
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,1994,42098.09868563842,65055.77973919503,25076.15547120192
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,1995,40951.67956089173,62421.40322126614,24554.62508484496
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,1996,40044.765480883405,60210.11468376505,24919.19263356309
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,1997,39286.67676158436,57886.25781909867,24635.033590020183
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,1998,38607.67924129193,55887.255264876636,24820.876645754284
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,1999,37921.078805828736,53624.122018704584,24668.85152661851
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2000,37119.375558539556,52421.17131869389,23937.922907366254
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2001,36092.288220657974,50276.95154952088,23780.893270911893
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2002,34894.82652693905,48580.72680209018,23163.517681535835
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2003,33588.39433372525,47109.30972734643,22272.550728208287
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2004,32264.884314640298,45625.83730969863,21403.555899412924
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2005,31054.301847852552,44484.56608895086,20327.480975273153
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2006,29968.66823179823,43065.76896652694,19734.57494095431
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2007,28915.594138023214,40878.786515286025,19183.936014762756
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2008,27887.52583205451,39113.33600614797,18473.897732251346
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2009,26880.010258397335,37804.86331147911,17786.22719510109
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2010,25888.605381765767,36570.971809850555,17025.585023605207
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2011,24904.66224269161,34983.80083876365,16550.144474624918
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2012,23912.185638764462,33679.72589026135,15797.44954294569
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2013,22907.662071999006,32248.005371056686,15121.376315839923
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2014,21881.26104822175,30790.193447170877,14486.457731827273
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2015,20813.78408144364,29292.492442739796,13689.229870477488
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2016,19499.25110204949,27096.495307585148,13128.891172901145
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2017,18489.85867312262,25938.136582228566,12419.70110795407
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2018,18024.307666548717,24919.658593013646,12005.323556464098
5,Prevalence,161,Bangladesh,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,17706.19935348672,24853.46580561727,11516.604183386977
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,1990,34665.6601868705,39979.82116441273,29719.9392263743
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,1991,35156.35938688283,40382.912680891954,30117.165616618553
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,1992,35691.90924920711,40795.88860545432,30625.79300890453
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,1993,36279.15467879638,41441.18948025146,31069.75016875075
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,1994,36922.18496514692,42346.59317863816,31526.117542151722
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,1995,37605.42110981673,43376.389961325316,32098.81595712744
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,1996,38231.40093471643,44100.15746473096,32862.854396871124
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,1997,38710.59692171514,44531.22109326434,33342.98162151538
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,1998,39134.261753698105,44960.15224184771,33712.73098006887
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,1999,39615.045220230444,45487.49811400733,34152.46413777342
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2000,40285.15158913536,46307.50388739895,34708.59084180901
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2001,41158.21798819655,47050.2391925898,35422.85326597472
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2002,42109.20039479922,48110.46759994472,36192.82873784732
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2003,43089.242365626305,49163.34881907116,36969.36115573744
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2004,44042.59226991813,50367.112982662286,37710.79079558167
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2005,44783.97444536434,51314.5471437014,38153.32255722215
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2006,45535.85816841392,51952.270296083036,39097.18145106796
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2007,46050.08861645371,52504.01209143908,39675.88440913153
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2008,46445.01361871954,53001.873441987,39761.50060732376
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2009,46853.80838433548,53635.54400194205,40511.43410707831
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2010,47131.627563456634,53843.8324212653,40812.336246734354
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2011,47963.5889165525,54714.162038143564,41508.74577385172
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2012,48585.4336408204,55327.05800241406,41941.916313896545
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2013,49144.48896931599,55729.411006096314,42535.56767660768
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2014,49813.784089914996,56479.36122439687,43078.92503175574
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2015,50701.236464344845,57502.370217189404,43881.62235429852
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2016,52461.4186229474,59533.80413976238,45369.2348485874
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2017,54422.02213331018,61947.669399462604,46739.865363713034
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2018,55761.71945803432,63493.30685214415,47808.397402261595
5,Prevalence,20,Viet Nam,3,Both,228,55+ years,934,Drug-susceptible tuberculosis,1,Number,2019,56584.31429605842,64989.2233213725,47965.74988162287
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,1990,65725.22277664526,78272.40746596594,54457.35514943457
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,1991,66083.1681213188,78516.78568062898,54782.72454292672
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,1992,66498.94045479025,79221.504270123,55183.6748053299
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,1993,67025.33107448045,79624.36226244082,55688.28869230582
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,1994,67700.00930862538,80451.57104742757,56368.46748073814
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,1995,68579.87366635495,81512.8651135495,56968.066167536075
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,1996,69523.15422054243,82382.66276583285,58063.219282873375
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,1997,70522.69135612201,83331.84687853011,58831.87934935022
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,1998,71720.49151790718,84296.31314630496,60076.05729147451
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,1999,73272.25991930017,86023.42414585271,61229.46459651226
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2000,75371.56494970323,88684.39258196516,62468.485280962195
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2001,77893.8948914325,91074.48603196314,65255.904007768404
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2002,80853.70397616255,94122.16226955701,68074.84489394404
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2003,83978.46368288776,97523.63365099377,70956.10836327096
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2004,86941.18643496021,100932.20777882842,73793.79712759776
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2005,89584.02149280423,103679.45168843566,75766.26586714656
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2006,91357.70124090328,105877.06849931419,77438.97250646682
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2007,92805.04928798547,107716.02607687593,78709.22311370003
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2008,93991.04147165203,108817.04602989713,79970.59845085164
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2009,95016.58269910578,109614.41960497764,80997.49450861469
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2010,95962.03225720607,110760.1836123598,81529.94242536406
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2011,96455.9860278776,110776.09830249722,82018.40316832186
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2012,96220.74343721056,110200.54859156368,81977.47978191722
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2013,95471.2302375432,109739.50752029051,81029.53563135584
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2014,94483.72989634454,108361.80018167352,80213.13022142083
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2015,93591.61042912028,107411.2167193547,79421.97255270886
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2016,92405.48174000141,105788.23843494372,78702.42649320593
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2017,91413.0878058093,105446.83755062979,77684.78300309237
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2018,90711.809420953,104870.91079742195,76974.63378861723
5,Prevalence,20,Viet Nam,3,Both,284,20-54 years,934,Drug-susceptible tuberculosis,1,Number,2019,89708.45915377479,104695.29784053433,75579.87562411097
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1990,32.22734593646961,160.8232179461499,2.9852416959263888
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,107.35909249143712,570.8593154879087,5.532935551124926
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1992,190.44581221069362,945.7143399558031,11.063901378247873
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1993,279.47547683736474,1352.496923993897,20.337231747637713
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1994,371.71111350021306,1703.0865660917837,32.85296294332532
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1995,464.23240049342314,2034.4563422885901,42.46327356968915
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1996,576.9893073287492,2166.93279977321,63.04344006418603
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1997,712.4016327276279,2329.7005281358634,93.63837371528011
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1998,841.8736248788509,2673.920256662893,124.3780766806791
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1999,938.4681081214374,2865.587941597099,147.26262704468854
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2000,977.1170282746514,3080.9725273498634,158.11969692231855
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2001,969.9550729916915,3017.351121216786,184.84319326516484
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2002,949.0210231942067,2856.3664774179183,203.67847291828033
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2003,919.2844059289354,2540.662078276855,218.2140142423336
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2004,885.3279317867051,2261.5622858478087,232.3206643826865
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2005,851.3708859957912,2046.2085104293772,245.18970233019598
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2006,808.3035737324077,1794.3181097596928,280.67638958184756
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2007,751.6095393248474,1492.9478008754293,312.32542144645106
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2008,692.0508341563034,1300.70188428484,331.803873397769
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2009,639.8867058796067,1179.6893018581256,337.511958898543
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2010,605.3116061683639,1136.38190065741,329.8102893882851
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2011,579.8660690977295,1036.484108330544,350.74168064989044
5,Prevalence,161,Bangladesh,3,Both,6,5-9 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2012,549.9424940290316,1000.6622785766243,326.2287132177392
